Concurso,Data do Sorteio,Bola1,Bola2,Bola3,Bola4,Bola5,Bola6,Ganhadores 6 acertos,Cidade / UF,Rateio 6 acertos,Ganhadores 5 acertos,Cidade/UF 5 acertos,Rateio 5 acertos,Ganhadores 4 acertos,Cidade/UF 4 acertos,Rateio 4 acertos,Acumulado 6 acertos,Arrecadação Total,Estimativa prêmio,Acumulado Sorteio Especial Mega da Virada,Observação
1570,01/02/2014,15,18,24,42,46,56,0,,0.0,225,,13231.54,11903,,357.3,,50851026.0,34000000.0,,
1571,05/02/2014,03,29,32,46,55,60,0,,0.0,176,,20467.75,11857,,434.02,,61530392.0,41000000.0,,Sorteio realizado em Estúdio de TV.
1572,08/02/2014,20,27,42,45,46,47,0,,0.0,93,,46724.09,11613,,534.54,,74221658.0,50000000.0,,
1573,12/02/2014,07,16,21,35,36,38,0,,0.0,230,,23076.78,19015,,398.75,,90658778.0,62000000.0,,Sorteio realizado em Estúdio de TV.
1574,15/02/2014,06,27,28,33,46,48,0,,0.0,459,,14318.71,29794,,315.12,,112259582.0,105000000.0,,
1575,19/02/2014,01,04,05,14,45,56,1,,111503902.49,709,,16432.41,42590,,390.78,,199000534.0,3000000.0,,SORTEIO REALIZADO EM ESTÚDIO DE TV.
1576,22/02/2014,13,15,21,26,30,46,0,,0.0,88,,21264.0,5886,,454.16,,31962026.0,7000000.0,,
1577,26/02/2014,11,14,25,32,51,59,1,,7599721.82,86,,26213.16,6004,,536.38,,38505670.0,2500000.0,,SORTEIO REALIZADO EM ESTÚDIO DE TV
1578,01/03/2014,03,06,30,37,53,56,0,,0.0,107,,16801.81,6347,,404.64,,30707654.0,5000000.0,,
1579,05/03/2014,25,34,40,49,51,60,0,,0.0,23,,47748.72,2180,,719.67,,18758424.0,33000000.0,,SORTEIO REALIZADO EM ESTÚDIO DE TV
1580,08/03/2014,01,06,14,17,33,36,2,,16776243.36,378,,9474.63,20400,,250.79,,61173162.0,2500000.0,,
1581,12/03/2014,14,15,25,30,31,34,0,,0.0,41,,41234.0,4202,,574.75,,28876606.0,7000000.0,,SORTEIO REALIZADO EM ESTUDIO DE TV
1582,15/03/2014,01,04,13,17,38,48,1,,7343875.35,125,,18368.65,10807,,303.51,,39218778.0,3000000.0,,
1583,19/03/2014,02,09,17,18,45,47,0,,0.0,130,,12721.86,7907,,298.8,,28248848.0,6500000.0,,Sorteio realizado em Estúdio de TV.
1584,22/03/2014,03,22,27,28,50,54,0,,0.0,97,,22466.84,7379,,421.9,,37223782.0,25000000.0,,
1585,26/03/2014,02,43,47,48,49,55,0,,0.0,103,,28656.3,8235,,512.03,,50415508.0,33000000.0,,SORTEIO REALIZADO EM ESTUDIO DE TV
1586,29/03/2014,08,39,43,46,47,58,0,,0.0,150,,25052.84,10556,,508.57,,64188188.0,40000000.0,,
1587,02/04/2014,08,19,21,30,52,56,0,,0.0,179,,25221.63,12440,,518.45,,77113964.0,50000000.0,,SORTEIO REALIZADO EM ESTÚDIO DE TV.
1588,05/04/2014,23,29,32,36,45,49,2,,25541942.1,353,,15601.86,21216,,370.84,,94071416.0,2500000.0,,
1589,09/04/2014,04,05,11,19,41,51,0,,0.0,87,,19464.78,7815,,309.55,,28925144.0,30000000.0,,Sorteio realizado em Estúdio de TV.
1590,12/04/2014,07,20,34,40,44,55,0,,0.0,89,,37931.98,8050,,599.1,,57663666.0,38000000.0,,
1591,16/04/2014,04,10,23,33,38,55,1,,37626306.9,278,,13578.58,16180,,333.29,,64477166.0,2000000.0,,Sorteio realizado em Estúdio de TV.
1592,19/04/2014,31,36,38,41,42,49,0,,0.0,23,,57425.97,2341,,806.0,,22560202.0,5000000.0,,
1593,23/04/2014,04,09,17,18,21,38,1,,5259292.04,136,,11281.23,8689,,252.24,,26206082.0,3000000.0,,SORTEIO REALIZADO EM ESTÚDIO DE TV.
1594,26/04/2014,06,07,08,23,43,53,0,,0.0,71,,24708.01,6341,,395.22,,29964214.0,22000000.0,,
1595,30/04/2014,02,05,08,42,46,59,2,,10975751.52,236,,11738.12,12387,,319.48,,47317026.0,2000000.0,,Sorteio realizado em Estúdio de TV.
1596,03/05/2014,01,05,07,10,12,45,1,,2826993.1,380,,4038.56,16970,,129.19,,26213024.0,3000000.0,,
1597,07/05/2014,05,10,16,44,50,52,0,,0.0,57,,28914.82,5638,,417.61,,28151542.0,7000000.0,,SORTEIO REALIZADO EM ESTÚDIO DE TV
1598,10/05/2014,29,31,36,42,47,53,0,,0.0,121,,17829.91,6776,,454.84,,36850340.0,12000000.0,,
1599,14/05/2014,03,10,15,35,36,58,1,,11882469.39,135,,19591.99,8922,,423.49,,45177182.5,18000000.0,,SORTEIO REALIZADO EM ESTÚDIO DE TV.
1600,17/05/2014,09,23,32,35,46,57,1,,17751928.34,110,,26147.87,8443,,486.66,,49128762.5,2500000.0,,.
1601,21/05/2014,08,10,24,45,56,60,0,,0.0,90,,19047.65,5373,,455.79,,29281317.5,7000000.0,,SORTEIO REALIZADO EM ESTUDIO DE TV.
1602,24/05/2014,08,12,22,35,40,44,1,,7222388.9,69,,31977.36,6039,,521.94,,37687595.0,3000000.0,,
1603,28/05/2014,13,20,27,31,53,60,0,,0.0,64,,25486.21,4652,,500.89,,27860697.5,7000000.0,,SORTEIO REALIZADO EM ESTÚDIO DE TV.
1604,31/05/2014,02,21,24,27,40,51,0,,0.0,62,,35017.62,5333,,581.57,,37083880.0,25000000.0,,
1605,04/06/2014,09,19,21,30,31,42,0,,0.0,87,,34579.33,6694,,642.02,,51385750.0,32000000.0,,SORTEIO REALIZADO EM ESTÚDIO DE TV.
1606,07/06/2014,01,15,37,42,46,54,1,,31599293.88,101,,36444.91,9327,,563.79,,62873125.0,3000000.0,,
1607,11/06/2014,07,31,32,41,51,52,0,,0.0,91,,18299.4,2820,,843.58,,28443640.0,7000000.0,,SORTEIO REALIZADO EM ESTÚDIO DE TV
1608,14/06/2014,05,06,17,43,54,59,0,,0.0,79,,25432.55,5998,,478.53,,34318150.0,11000000.0,,
1609,18/06/2014,02,06,13,26,53,60,0,,0.0,140,,14826.54,8573,,345.88,,35454782.5,30000000.0,,Sorteio realizado em Estúdio de TV.
1610,21/06/2014,01,04,09,35,36,53,0,,0.0,173,,15606.46,9626,,400.68,,46116617.5,36000000.0,,
1611,25/06/2014,24,28,47,50,51,58,0,,0.0,97,,32077.5,6367,,698.13,,53147042.5,43000000.0,,Sorteio realizado em Estúdio de TV.
1612,28/06/2014,06,13,17,36,42,51,2,,21337822.84,261,,14506.18,16822,,321.52,,64669627.5,3000000.0,,
1613,02/07/2014,04,18,31,44,46,49,0,,0.0,103,,16406.04,5801,,416.14,,28863410.0,7000000.0,,Sorteio realizado em Estúdio de TV.
1614,05/07/2014,14,17,21,27,43,49,1,,6912438.29,149,,13843.25,7458,,395.09,,35231515.0,20000000.0,,
1615,09/07/2014,05,20,26,31,33,44,0,,0.0,71,,30288.72,5701,,538.87,,36732132.5,25000000.0,,SORTEIO REALIZADO EM ESTÚDIO DE TV
1616,12/07/2014,28,31,40,42,46,58,0,,0.0,185,,17075.01,6475,,696.93,,53955980.0,32000000.0,,
1617,16/07/2014,03,23,26,31,47,54,2,,16075904.16,265,,14162.36,13116,,408.77,,64104445.0,3000000.0,,SORTEIO REALIZADO EM ESTÚDIO DE TV.
1618,19/07/2014,09,20,24,43,51,52,1,,3400793.67,32,,57692.04,3161,,834.34,,31533535.0,3000000.0,,
1619,23/07/2014,05,08,17,42,46,47,0,,0.0,92,,18392.04,7438,,324.98,,28901780.0,22000000.0,,Sorteio realizado em Estúdio de TV.
1620,26/07/2014,13,23,27,34,38,57,0,,0.0,136,,21094.54,9539,,429.64,,49002217.5,28000000.0,,
1621,30/07/2014,10,22,24,38,39,49,1,,29279523.38,81,,42139.35,6823,,714.66,,58301500.0,3000000.0,,SORTEIO REALIZADO EM ESTÚDIO DE TV.
1622,02/08/2014,04,05,07,21,45,53,0,,0.0,107,,17975.91,7833,,350.79,,32853480.0,6500000.0,,
1623,05/08/2014,33,43,49,50,56,59,0,,0.0,28,,45968.32,1825,,1007.52,,21984847.5,10000000.0,,
1624,07/08/2014,02,27,32,41,47,58,0,,0.0,76,,27192.42,4576,,645.17,,35299480.0,28000000.0,,Sorteio realizado em Estúdio de TV.
1625,09/08/2014,11,22,36,40,45,52,0,,0.0,77,,38667.21,6419,,662.62,,50855782.5,35000000.0,,
1626,13/08/2014,03,05,14,35,43,52,0,,0.0,158,,24628.84,12451,,446.47,,66467267.5,44000000.0,,Sorteio realizado em Estúdio de TV.
1627,16/08/2014,20,26,32,41,45,57,1,,44340626.24,130,,35837.6,9306,,715.18,,79577270.0,3000000.0,,
1628,20/08/2014,26,29,34,38,50,60,0,,0.0,36,,48159.74,2795,,886.14,,29613752.5,6600000.0,,SORTEIO REALIZADO EM ESTÚDIO DE TV
1629,23/08/2014,04,20,24,35,47,59,0,,0.0,92,,24320.52,5701,,560.67,,38217960.0,33000000.0,,
1630,27/08/2014,01,07,30,43,44,54,0,,0.0,81,,39324.58,6412,,709.67,,54407152.5,38000000.0,,
1631,30/08/2014,04,29,44,47,48,60,0,,0.0,140,,26864.44,9659,,556.25,,64241047.5,46000000.0,,
1632,03/09/2014,06,18,24,27,56,59,1,,46770615.69,244,,19385.55,16339,,413.56,,80793170.0,3000000.0,,
1633,06/09/2014,01,02,11,13,36,49,0,,0.0,99,,18634.31,7430,,354.7,,31510497.5,7000000.0,,
1634,10/09/2014,09,10,23,33,44,51,1,,7065301.82,110,,18096.85,6257,,454.49,,34001840.0,22000000.0,,
1635,13/09/2014,08,23,28,30,32,51,0,,0.0,112,,25026.29,6874,,582.51,,47876382.5,30000000.0,,
1636,17/09/2014,19,26,33,35,51,52,0,,0.0,90,,38637.27,8474,,586.22,,59395800.0,37000000.0,,
1637,20/09/2014,01,05,24,47,55,56,0,,0.0,144,,28113.34,11489,,503.37,,69148332.5,45000000.0,,
1638,24/09/2014,01,02,38,41,42,58,0,,0.0,143,,34576.39,9363,,754.4,,84454425.0,55000000.0,,
1639,27/09/2014,16,29,34,35,49,51,2,,28473749.18,228,,25837.8,13321,,631.76,,100622977.5,30000000.0,,
1640,01/10/2014,02,06,18,23,31,46,2,,15134013.55,253,,12364.0,12809,,348.87,,53430132.5,3000000.0,,
1641,04/10/2014,23,29,30,33,46,51,0,,0.0,47,,42522.2,4951,,576.66,,34136607.5,8000000.0,,
1642,08/10/2014,03,23,42,43,47,60,0,,0.0,53,,41286.03,5355,,583.74,,37375397.5,12500000.0,,
1643,11/10/2014,16,19,20,28,37,60,0,,0.0,60,,45113.02,5152,,750.54,,46233842.5,18500000.0,,
1644,15/10/2014,10,13,16,22,34,60,0,,0.0,92,,30918.2,8884,,457.39,,48585737.5,40000000.0,,
1645,18/10/2014,08,18,21,31,37,38,0,,0.0,137,,29198.03,8400,,680.29,,68325217.5,50000000.0,,
1646,22/10/2014,19,23,34,40,41,58,0,,0.0,126,,39714.43,10700,,668.09,,85472367.5,60000000.0,,
1647,25/10/2014,12,17,23,38,53,54,1,,61050152.43,259,,24371.32,20655,,436.57,,107816610.0,3000000.0,,
1648,29/10/2014,15,16,18,20,22,48,0,,0.0,98,,17711.66,5545,,447.18,,29647770.0,7000000.0,,
1649,01/11/2014,24,33,38,42,44,54,0,,0.0,99,,23864.71,7522,,448.7,,40355072.5,37000000.0,,
1650,05/11/2014,17,23,29,38,57,60,0,,0.0,133,,28160.94,10962,,488.1,,63974315.0,45000000.0,,
1651,08/11/2014,08,27,35,38,41,44,0,,0.0,145,,31866.3,12024,,548.97,,78923522.5,55000000.0,,
1652,12/11/2014,07,24,26,28,44,57,0,,0.0,391,,14612.95,22215,,367.42,,97593625.0,67000000.0,,
1653,14/11/2014,01,21,22,27,32,45,0,,0.0,134,,39421.72,12071,,625.17,,90229207.5,80000000.0,,
1654,19/11/2014,07,16,33,42,50,58,0,,0.0,249,,34739.5,19592,,630.73,,147750745.0,135000000.0,,
1655,22/11/2014,07,24,28,46,53,56,2,,67657559.48,704,,16384.73,39616,,415.95,,197023822.5,2500000.0,,
1656,26/11/2014,04,06,11,43,54,56,0,,0.0,55,,34902.47,5037,,544.43,,32788810.0,7500000.0,,
1657,29/11/2014,07,10,14,37,45,54,1,,8336476.39,170,,15328.71,9969,,373.42,,44510372.5,3000000.0,,
1658,03/12/2014,07,11,19,23,40,49,1,,3748248.31,110,,18497.85,7011,,414.6,,34755275.0,3000000.0,,
1659,06/12/2014,04,10,20,33,37,49,0,,0.0,95,,22938.69,6810,,457.13,,37221940.0,34000000.0,,
1660,10/12/2014,08,17,34,38,42,51,1,,33639041.43,218,,15312.71,11526,,413.74,,57018440.0,3000000.0,,
1661,13/12/2014,13,16,27,43,48,58,0,,0.0,70,,30074.43,6712,,448.06,,35958550.0,8000000.0,,
1662,17/12/2014,10,14,25,29,33,57,2,,4077429.91,160,,14510.72,8641,,383.83,,39656610.0,3000000.0,,
1663,20/12/2014,18,20,27,40,49,55,0,,0.0,28,,73129.68,3524,,830.07,,34975062.5,8000000.0,,
1664,24/12/2014,08,21,23,29,36,48,1,,7993708.78,131,,17494.74,8211,,398.73,,39145840.0,240000000.0,,
1665,31/12/2014,01,05,11,16,20,56,4,,65823888.16,2581,,19764.32,168546,,432.36,,871318160.0,3000000.0,,
1666,03/01/2015,01,02,23,27,45,51,0,,0.0,82,,15191.8,5042,,352.95,,21277950.0,5000000.0,,
1667,07/01/2015,07,12,24,44,51,56,1,,5862774.49,143,,13544.91,7934,,348.75,,33084067.5,3000000.0,,
1668,10/01/2015,05,40,47,52,55,57,0,,0.0,42,,44770.97,3171,,847.13,,32118302.5,7500000.0,,
1669,14/01/2015,28,29,31,45,48,49,0,,0.0,54,,39170.42,3941,,766.73,,36129242.5,20000000.0,,
1670,17/01/2015,01,17,19,30,33,47,0,,0.0,132,,22296.52,10142,,414.56,,50271037.5,27000000.0,,
1671,21/01/2015,21,27,31,45,55,56,0,,0.0,71,,43701.29,5343,,829.6,,52997997.5,34000000.0,,
1672,24/01/2015,01,03,05,10,20,42,1,,33471002.88,566,,6389.44,28440,,181.65,,61771235.0,3000000.0,,
1673,28/01/2015,05,10,23,24,35,47,0,,0.0,97,,17944.76,7613,,326.62,,29731450.0,7500000.0,,
1674,31/01/2015,22,30,42,50,58,59,0,,0.0,49,,47493.31,2994,,1110.39,,39749837.5,30000000.0,,
1675,04/02/2015,03,18,34,35,36,56,1,,29353109.38,139,,23283.01,10903,,424.04,,55279070.0,3000000.0,,
1676,07/02/2015,01,02,11,37,48,51,0,,0.0,46,,40843.61,4406,,609.17,,32091407.5,7000000.0,,
1677,11/02/2015,10,15,28,33,51,52,2,,3678088.24,154,,13730.83,7597,,397.62,,36118037.5,3000000.0,,
1678,14/02/2015,09,11,17,19,35,52,0,,0.0,111,,16634.25,6955,,379.25,,31537917.5,6000000.0,,
1679,18/02/2015,01,02,27,28,46,47,1,,5548048.14,35,,33297.02,3289,,506.18,,19905830.0,15000000.0,,
1680,21/02/2015,23,37,38,46,47,51,1,,16547485.01,298,,8541.66,5821,,624.68,,43477555.0,3000000.0,,
1681,25/02/2015,01,06,08,11,33,50,1,,3031830.86,90,,18287.23,6663,,352.87,,28112362.5,3000000.0,,
1682,28/02/2015,07,13,35,37,39,51,0,,0.0,201,,8894.93,8761,,291.53,,30538312.5,7000000.0,,
1683,04/03/2015,04,12,32,33,34,48,1,,7199799.02,80,,26507.29,6925,,437.45,,36221137.5,3000000.0,,
1684,07/03/2015,09,12,18,31,39,50,0,,0.0,49,,38803.85,4143,,655.62,,32477135.0,20000000.0,,
1685,11/03/2015,03,18,31,39,46,51,0,,0.0,134,,21565.46,7584,,544.33,,49359462.5,26000000.0,,
1686,14/03/2015,09,14,37,44,46,55,3,,8927028.65,117,,29578.87,8999,,549.38,,59111810.0,3000000.0,,
1687,18/03/2015,15,24,37,46,49,58,1,,3174732.56,75,,22979.02,4522,,544.45,,29437405.0,3000000.0,,
1688,21/03/2015,18,23,30,32,42,56,0,,0.0,47,,39205.52,4355,,604.44,,31473995.0,7000000.0,,
1689,25/03/2015,02,05,13,27,41,53,2,,3610233.13,185,,11227.15,9634,,307.98,,35477090.0,19000000.0,,
1690,28/03/2015,21,24,26,35,45,53,0,,0.0,63,,42636.38,5708,,672.26,,45880452.5,25000000.0,,
1691,01/04/2015,01,10,24,39,45,58,0,,0.0,145,,21660.17,9387,,477.97,,53645920.0,32000000.0,,
1692,04/04/2015,11,13,14,27,44,56,0,,0.0,180,,17116.48,12447,,353.6,,52625212.5,38000000.0,,
1693,08/04/2015,05,15,18,19,21,38,0,,0.0,178,,22383.35,13997,,406.64,,68053730.0,46000000.0,,
1694,11/04/2015,20,29,34,37,45,57,1,,46904093.93,348,,14457.94,10854,,662.21,,85939430.0,25000000.0,,
1695,15/04/2015,24,36,38,43,44,58,0,,0.0,128,,22201.93,8910,,455.64,,48540870.0,33000000.0,,
1696,18/04/2015,01,12,17,31,37,46,1,,32909935.88,135,,27832.74,9824,,546.39,,64179532.5,3000000.0,,
1697,22/04/2015,08,23,30,51,53,58,0,,0.0,62,,23627.94,3593,,582.45,,25022142.5,6000000.0,,
1698,25/04/2015,11,13,24,28,44,45,0,,0.0,132,,16764.14,8869,,356.43,,37797410.0,11000000.0,,
1699,29/04/2015,01,06,10,30,33,38,0,,0.0,189,,12999.07,9424,,372.42,,41964382.5,33000000.0,,
1700,02/05/2015,15,18,41,48,50,58,1,,31494038.01,65,,45507.4,5380,,785.44,,50524517.5,2500000.0,,
1701,05/05/2015,03,09,18,32,40,56,1,,2018423.55,59,,18571.45,3328,,470.34,,18715640.0,2000000.0,,
1702,07/05/2015,17,19,33,35,39,52,1,,2757367.25,139,,10768.76,5963,,358.6,,25567425.0,3000000.0,,
1703,09/05/2015,03,23,26,35,39,49,0,,0.0,75,,23062.69,4451,,555.15,,29544590.0,7000000.0,,
1704,13/05/2015,01,07,11,32,51,59,0,,0.0,74,,28153.7,6399,,465.11,,35585577.5,23000000.0,,
1705,16/05/2015,25,27,29,37,50,51,0,,0.0,60,,52107.79,6095,,732.79,,53402397.5,30000000.0,,
1706,20/05/2015,12,31,34,36,48,56,1,,29938493.6,136,,25199.07,10756,,455.17,,58536962.5,3000000.0,,
1707,23/05/2015,07,16,20,27,36,52,0,,0.0,65,,26797.28,4048,,614.7,,29751635.0,6500000.0,,
1708,27/05/2015,17,29,32,38,45,50,0,,0.0,72,,30205.91,4174,,744.34,,37147638.5,12000000.0,,
1709,30/05/2015,07,19,30,35,42,47,0,,0.0,102,,26620.03,6499,,596.84,,46378374.0,33000000.0,,
1710,03/06/2015,07,21,28,56,58,59,0,,0.0,90,,39936.87,6845,,750.14,,61393629.5,42000000.0,,
1711,06/06/2015,22,26,38,39,45,50,0,,0.0,85,,44885.37,6112,,891.74,,65167424.0,50000000.0,,
1712,10/06/2015,02,12,19,29,50,59,0,,0.0,169,,31683.66,9443,,810.05,,91459522.0,65000000.0,,
1713,13/06/2015,03,10,16,23,27,29,2,,31598692.07,388,,17070.0,21476,,440.56,,113128519.0,3000000.0,,
1714,17/06/2015,02,08,24,36,51,52,0,,0.0,106,,17471.23,5421,,488.03,,31632681.5,33000000.0,,
1715,20/06/2015,16,20,35,40,53,60,0,,0.0,58,,54443.91,4649,,970.33,,53936666.0,40000000.0,,
1716,24/06/2015,02,25,36,41,42,53,1,,40781877.95,62,,60946.26,5896,,915.55,,64542467.5,3000000.0,,
1717,27/06/2015,02,09,16,37,44,58,0,,0.0,122,,14665.09,4934,,518.02,,30559854.5,6800000.0,,
1718,01/07/2015,04,30,31,32,47,53,0,,0.0,49,,41257.55,3197,,903.35,,34530772.5,11500000.0,,
1719,04/07/2015,01,22,31,34,44,54,0,,0.0,45,,57989.5,3009,,1238.91,,44572668.0,33000000.0,,
1720,07/07/2015,18,23,31,39,49,57,0,,0.0,47,,44551.33,3410,,877.21,,35765586.5,35000000.0,,
1721,09/07/2015,04,12,19,33,36,38,1,,36404331.56,188,,15172.92,9668,,421.49,,48722999.5,3000000.0,,
1722,11/07/2015,09,23,39,41,49,58,0,,0.0,33,,52798.49,2640,,942.83,,29760640.0,7000000.0,,
1723,15/07/2015,14,27,30,46,52,60,0,,0.0,54,,38128.57,3169,,928.16,,35168280.0,11000000.0,,
1724,18/07/2015,27,33,37,39,58,60,0,,0.0,53,,48154.01,4281,,851.65,,43592832.5,32000000.0,,
1725,22/07/2015,16,18,26,30,31,34,0,,0.0,51,,66070.32,5054,,952.45,,57555039.5,37500000.0,,
1726,25/07/2015,03,10,42,49,54,57,0,,0.0,111,,34383.16,7581,,719.19,,65189197.5,46000000.0,,
1727,29/07/2015,04,06,19,20,40,41,1,,46391009.23,122,,37224.08,8814,,736.05,,77569436.0,3000000.0,,
1728,01/08/2015,03,08,28,39,42,59,0,,0.0,45,,42525.31,3617,,755.81,,32686381.0,7500000.0,,
1729,04/08/2015,07,14,23,43,44,53,0,,0.0,39,,33293.47,2553,,726.56,,22178415.0,27000000.0,,
1730,06/08/2015,01,10,17,24,42,51,2,,13940874.15,195,,12990.53,10089,,358.68,,43268162.0,3000000.0,,
1731,08/08/2015,05,18,27,43,49,59,0,,0.0,68,,25764.2,4160,,601.63,,29924881.0,7000000.0,,
1732,12/08/2015,25,34,38,45,53,60,1,,7041557.17,73,,28364.3,3177,,931.06,,35367286.5,3000000.0,,
1733,15/08/2015,03,05,09,14,41,46,1,,3330428.53,63,,28697.57,4818,,536.06,,30881081.0,3000000.0,,
1734,19/08/2015,12,17,25,29,41,52,0,,0.0,64,,25676.61,3315,,708.16,,28068845.0,19000000.0,,
1735,22/08/2015,06,16,33,34,45,46,0,,0.0,86,,30816.66,4779,,792.22,,45267953.5,25000000.0,,
1736,26/08/2015,12,13,24,29,32,41,0,,0.0,105,,28735.58,6581,,654.96,,51536635.5,31000000.0,,
1737,29/08/2015,05,08,42,50,51,59,0,,0.0,73,,49031.9,5770,,886.19,,61137594.0,39000000.0,,
1738,02/09/2015,12,28,37,46,48,53,1,,38615395.78,96,,40710.07,6889,,810.43,,66754387.0,3000000.0,,
1739,05/09/2015,09,10,17,32,34,46,0,,0.0,51,,35501.76,4020,,643.42,,30926217.0,27000000.0,,
1740,09/09/2015,10,15,25,38,47,53,0,,0.0,62,,36321.35,4599,,699.5,,38464531.0,30000000.0,,
1741,12/09/2015,15,18,20,32,48,49,1,,31114779.74,82,,41724.99,6448,,758.03,,58440900.0,3000000.0,,
1742,16/09/2015,11,19,21,23,27,52,0,,0.0,83,,20114.88,4483,,532.02,,28516894.0,7000000.0,,
1743,19/09/2015,04,10,29,31,34,35,0,,0.0,40,,52243.33,3955,,754.82,,35694197.0,11500000.0,,
1744,23/09/2015,09,12,14,29,42,56,0,,0.0,96,,23463.68,5272,,610.37,,38474611.0,30000000.0,,
1745,26/09/2015,09,13,18,47,52,60,0,,0.0,128,,24987.82,6976,,654.98,,54631755.5,38500000.0,,
1746,30/09/2015,06,18,37,40,41,58,0,,0.0,106,,36347.41,5849,,941.02,,65809135.0,45000000.0,,
1747,03/10/2015,06,33,34,48,53,59,2,,23221167.26,93,,51651.09,8700,,788.76,,82048242.5,3000000.0,,
1748,07/10/2015,02,10,13,41,49,53,0,,0.0,76,,22602.38,3731,,657.72,,29340979.5,7000000.0,,
1749,10/10/2015,03,13,14,29,33,43,0,,0.0,78,,28649.13,7101,,449.56,,38169180.0,31000000.0,,
1750,13/10/2015,15,17,20,31,41,48,0,,0.0,23,,51788.31,1865,,912.39,,20345405.5,32000000.0,,
1751,15/10/2015,15,22,23,42,51,57,0,,0.0,47,,56298.89,4580,,825.34,,45196469.5,40000000.0,,
1752,17/10/2015,09,36,37,53,55,60,0,,0.0,70,,49588.74,5668,,874.88,,59290882.0,46000000.0,,
1753,21/10/2015,08,15,29,35,45,54,1,,47335685.52,149,,30199.58,8929,,719.92,,76858873.0,3000000.0,,
1754,24/10/2015,20,27,30,31,40,53,0,,0.0,22,,79256.27,1958,,1272.17,,29782637.5,23000000.0,,
1755,28/10/2015,02,05,08,18,30,48,0,,0.0,123,,23130.69,8784,,462.7,,48595981.0,30000000.0,,
1756,31/10/2015,06,13,14,28,35,45,0,,0.0,134,,26039.14,10310,,483.47,,59598896.0,39000000.0,,
1757,04/11/2015,13,25,28,37,43,56,0,,0.0,311,,11158.23,11196,,442.78,,59273746.0,44000000.0,,
1758,07/11/2015,06,11,16,23,36,42,0,,0.0,230,,21071.57,13800,,501.7,,82781160.0,55000000.0,,
1759,10/11/2015,02,14,21,22,51,60,0,,0.0,70,,50966.89,5957,,855.57,,60938664.5,80000000.0,,
1760,13/11/2015,10,24,25,36,47,48,0,,0.0,206,,34046.2,14689,,682.09,,119796096.0,110000000.0,,
1761,14/11/2015,09,10,36,50,53,55,0,,0.0,176,,55056.18,17821,,776.76,,165510502.5,130000000.0,,
1762,18/11/2015,26,32,42,45,55,59,0,,0.0,219,,63520.19,18595,,1068.71,,237608906.5,170000000.0,,
1763,21/11/2015,09,12,15,21,31,36,0,,0.0,689,,25269.18,43184,,575.95,,297383730.0,200000000.0,,
1764,25/11/2015,06,07,29,39,41,55,1,,205329753.89,401,,58622.54,33850,,992.09,,401527962.5,100000000.0,,
1765,28/11/2015,01,06,28,37,56,58,0,,0.0,185,,28048.25,9138,,811.2,,88630710.0,105000000.0,,
1766,02/12/2015,22,23,41,46,53,60,0,,0.0,70,,75974.54,7088,,1071.87,,90839126.0,110000000.0,,
1767,05/12/2015,16,26,35,39,44,45,0,,0.0,84,,65866.39,7608,,1038.9,,94503941.0,125000000.0,,
1768,09/12/2015,05,07,11,34,35,50,0,,0.0,156,,35476.07,12402,,637.48,,94529393.0,135000000.0,,
1769,12/12/2015,32,37,44,47,54,60,0,,0.0,105,,54460.29,7782,,1049.73,,97673341.5,175000000.0,,
1770,16/12/2015,11,26,27,30,34,41,0,,0.0,110,,55796.09,8861,,989.49,,104834271.5,187000000.0,,
1771,19/12/2015,02,20,27,28,32,38,0,,0.0,123,,51896.21,10330,,882.75,,109030383.0,195000000.0,,
1772,22/12/2015,12,19,27,39,41,45,2,,98688974.76,244,,21377.77,13112,,568.3,,89096143.5,3000000.0,,
1773,24/12/2015,15,30,39,41,45,59,0,,0.0,36,,55113.48,2312,,1225.95,,33889656.5,6000000.0,,
1774,26/12/2015,01,12,20,30,52,60,0,,0.0,37,,35035.75,2707,,684.11,,22142158.5,280000000.0,,
1775,31/12/2015,02,18,31,42,51,56,6,,41088919.05,827,,43913.49,62767,,826.55,,620312112.0,1500000.0,,
1776,02/01/2016,10,11,14,19,39,48,0,,0.0,17,,27190.7,1051,,628.3,,7895436.5,2500000.0,,
1777,06/01/2016,04,19,38,44,52,55,0,,0.0,62,,28129.17,3484,,715.1,,30249282.0,7500000.0,,
1778,09/01/2016,04,10,38,40,45,48,0,,0.0,37,,56503.91,3457,,863.93,,36261571.5,12000000.0,,
1779,12/01/2016,12,25,30,39,56,57,0,,0.0,30,,44777.18,2162,,887.61,,23299384.5,19000000.0,,
1780,14/01/2016,06,20,22,31,33,34,0,,0.0,30,,70266.06,3095,,972.98,,36562284.5,24000000.0,,
1781,16/01/2016,01,08,22,49,52,53,2,,12626122.54,54,,44720.27,3941,,875.37,,41885585.0,3000000.0,,
1782,20/01/2016,06,18,34,47,52,57,0,,0.0,110,,13771.92,3430,,630.94,,26275648.0,6000000.0,,.
1783,23/01/2016,04,06,16,18,21,38,0,,0.0,67,,29033.9,4886,,568.75,,33740126.0,10000000.0,,
1784,27/01/2016,04,15,26,30,54,55,0,,0.0,32,,60305.07,2896,,951.93,,33471119.5,25000000.0,,
1785,30/01/2016,05,11,27,41,42,54,0,,0.0,91,,29194.9,6410,,592.09,,46080240.5,30000000.0,,
